session_id,timestamp,window_start_timestamp,window_duration_s,latitude,longitude,location_timestamp,location_age_ms,horizontal_accuracy_m,vertical_accuracy_m,altitude_m,speed_mps,speed_accuracy_mps,bearing_deg,bearing_accuracy_deg,gnss_timestamp,gnss_age_ms,satellites_visible,satellites_used,cn0_mean_dbhz,cn0_max_dbhz,gps_visible,gps_used,glonass_visible,glonass_used,beidou_visible,beidou_used,galileo_visible,galileo_used,qzss_visible,qzss_used,accel_sample_count,accel_x_mean_mps2,accel_y_mean_mps2,accel_z_mean_mps2,accel_magnitude_mean_mps2,accel_magnitude_stddev_mps2,accel_magnitude_rms_mps2,linear_accel_sample_count,linear_accel_x_mean_mps2,linear_accel_y_mean_mps2,linear_accel_z_mean_mps2,linear_accel_magnitude_mean_mps2,linear_accel_magnitude_stddev_mps2,linear_accel_magnitude_rms_mps2,gyro_sample_count,gyro_x_mean_radps,gyro_y_mean_radps,gyro_z_mean_radps,gyro_magnitude_mean_radps,gyro_magnitude_stddev_radps,gyro_magnitude_rms_radps,rotation_vector_x,rotation_vector_y,rotation_vector_z,rotation_vector_w,orientation_azimuth_deg,orientation_pitch_deg,orientation_roll_deg,step_events_window,step_count_total,light_lux,light_timestamp,light_age_ms,battery_level_pct,battery_temperature_c,battery_charging,battery_timestamp,battery_age_ms,surface_classifier_label,surface_classifier_confidence,surface_classifier_timestamp,surface_classifier_age_ms,manual_surface_label,manual_surface_timestamp,manual_surface_age_ms,route_distance_m,gps_accuracy_m,gps_quality
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:52:42.247694+08:00,2026-09-12T09:52:32.247694+08:00,10,10.3562405,123.8260365,2026-09-12T01:52:39Z,3984,7.3,8.3,379.64,0.00,0.09,,,2026-09-12T09:52:38.298995+08:00,3949,94,0,15.12,40.10,18,0,7,0,47,0,18,0,2,0,1300,1.5714,9.1401,-1.6166,9.8261,1.5835,9.9529,140,0.0263,-0.0390,-0.0151,0.4647,0.3940,0.6093,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921694+08:00,902326,50.0,43.0,DISCHARGING,2026-09-12T09:52:17.241694+08:00,25006,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,75957,,,,6532.9,7.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:53:17.295004+08:00,2026-09-12T09:53:07.295004+08:00,10,10.3562570,123.8260658,2026-09-12T01:53:11Z,7032,7.5,8.2,380.46,0.00,0.09,,,2026-09-12T09:53:17.292497+08:00,1,0,0,,,0,0,0,0,0,0,0,0,0,0,1752,2.5743,6.8270,-5.5210,9.8157,1.4252,9.9186,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923004+08:00,937372,50.0,43.0,DISCHARGING,2026-09-12T09:53:17.296004+08:00,-1,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,111005,,,,6536.7,7.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:53:48.243037+08:00,2026-09-12T09:53:38.243037+08:00,10,10.3562781,123.8260850,2026-09-12T01:53:43Z,5982,8.5,9.3,378.36,0.00,0.09,,,2026-09-12T09:53:42.287376+08:00,5955,94,0,15.20,38.30,18,0,7,0,47,0,18,0,2,0,1501,2.6414,8.3144,-3.3927,9.8081,1.1506,9.8754,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922037+08:00,968321,50.0,43.0,DISCHARGING,2026-09-12T09:53:17.295037+08:00,30948,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,141953,,,,6539.9,8.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:00.553555+08:00,2026-09-12T09:53:50.553555+08:00,10,10.3562845,123.8260990,2026-09-12T01:53:59Z,2291,9.5,9.7,377.49,0.00,0.67,,,2026-09-12T09:53:58.273683+08:00,2279,94,0,12.37,35.40,18,0,7,0,47,0,18,0,2,0,663,1.8837,8.0092,-4.5453,9.8996,2.2139,10.1442,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922555+08:00,980631,50.0,43.0,DISCHARGING,2026-09-12T09:53:17.295555+08:00,43258,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,154263,,,,6541.6,9.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:11.099621+08:00,2026-09-12T09:54:01.099621+08:00,10,10.3562884,123.8261124,2026-09-12T01:54:08Z,3836,8.6,9.7,375.81,0.00,0.13,,,2026-09-12T09:54:07.271883+08:00,3828,94,0,13.69,36.90,18,0,7,0,47,0,18,0,2,0,526,0.4824,9.4504,-1.0790,9.9889,2.3000,10.2503,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921621+08:00,991178,50.0,43.0,DISCHARGING,2026-09-12T09:53:17.294621+08:00,53805,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,164809,,,,6543.1,8.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:21.105304+08:00,2026-09-12T09:54:11.105304+08:00,10,10.3562894,123.8261161,2026-09-12T01:54:15Z,6842,8.8,9.3,375.42,0.00,0.30,,,2026-09-12T09:54:20.270316+08:00,834,0,0,,,0,0,0,0,0,0,0,0,0,0,501,-0.2850,9.6475,0.2745,9.7198,0.3764,9.7271,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923304+08:00,1001182,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.106304+08:00,-1,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,174815,,,,6543.6,8.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:31.109949+08:00,2026-09-12T09:54:21.109949+08:00,10,10.3562974,123.8261255,2026-09-12T01:54:31Z,847,7.8,9.4,375.57,0.00,0.09,,,2026-09-12T09:54:30.27527+08:00,835,94,0,16.02,38.30,18,0,7,0,47,0,18,0,2,0,502,0.6390,9.1113,-1.8695,10.0879,2.0275,10.2896,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921949+08:00,1011188,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.104949+08:00,10005,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,184819,,,,6545.1,7.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:41.115327+08:00,2026-09-12T09:54:31.115327+08:00,10,10.3562997,123.8261368,2026-09-12T01:54:39Z,2852,8.4,10.0,374.77,0.00,0.09,,,2026-09-12T09:54:38.271495+08:00,2843,94,0,14.97,37.90,18,0,7,0,47,0,18,0,2,0,502,0.9177,8.8858,-2.8916,10.1452,3.1703,10.6290,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922327+08:00,1021193,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.105327+08:00,20010,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,194825,,,,6546.4,8.4,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:54:51.121256+08:00,2026-09-12T09:54:41.121256+08:00,10,10.3563037,123.8261417,2026-09-12T01:54:47Z,4859,8.3,9.8,374.36,0.00,0.09,,,2026-09-12T09:54:46.273153+08:00,4848,94,0,14.37,40.20,18,0,7,0,47,0,18,0,2,0,502,0.0856,9.4915,-1.6258,9.8309,1.8698,10.0071,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922256+08:00,1031199,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.105256+08:00,30016,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,204831,,,,6547.1,8.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:55:01.126408+08:00,2026-09-12T09:54:51.126408+08:00,10,10.3563057,123.8261489,2026-09-12T01:54:55Z,6864,7.0,8.1,373.90,0.00,0.18,,,2026-09-12T09:55:00.270454+08:00,856,0,0,,,0,0,0,0,0,0,0,0,0,0,502,0.6809,9.2738,-2.3320,9.8856,1.8725,10.0614,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922408+08:00,1041204,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.105408+08:00,40021,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,214836,,,,6547.9,7.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:55:11.131464+08:00,2026-09-12T09:55:01.131464+08:00,10,10.3563031,123.8261539,2026-09-12T01:55:03Z,8868,8.6,9.2,373.87,0.00,0.44,,,2026-09-12T09:55:10.273564+08:00,857,94,0,12.29,35.40,18,0,7,0,47,0,18,0,2,0,501,1.3723,9.2485,-2.4833,9.8630,2.0682,10.0775,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922464+08:00,1051209,50.0,43.0,DISCHARGING,2026-09-12T09:54:21.105464+08:00,50026,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,224841,,,,6548.5,8.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:55:21.139306+08:00,2026-09-12T09:55:11.139306+08:00,10,10.3562787,123.8261712,2026-09-12T01:55:19Z,2876,8.5,9.3,374.22,0.00,0.63,,,2026-09-12T09:55:18.270988+08:00,2867,94,0,14.38,35.40,18,0,7,0,47,0,18,0,2,0,502,1.9524,8.7930,-2.8836,9.8098,2.1948,10.0524,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923306+08:00,1061216,49.0,43.0,DISCHARGING,2026-09-12T09:55:21.140306+08:00,-1,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,234849,,,,6551.8,8.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:55:33.513217+08:00,2026-09-12T09:55:23.513217+08:00,10,10.3562633,123.8261773,2026-09-12T01:55:28Z,6250,7.5,8.7,373.60,0.00,0.14,,,2026-09-12T09:55:33.269676+08:00,243,0,0,,,0,0,0,0,0,0,0,0,0,0,614,0.6809,8.9792,-2.5679,9.8163,1.5003,9.9303,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922217+08:00,1073591,49.0,43.0,DISCHARGING,2026-09-12T09:55:21.139217+08:00,12374,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,247223,,,,6553.7,7.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:55:51.394662+08:00,2026-09-12T09:55:41.394662+08:00,10,10.3562362,123.8261938,2026-09-12T01:55:51Z,1132,9.1,11.2,374.28,0.00,0.09,,,2026-09-12T09:55:50.298927+08:00,1096,94,0,13.14,41.20,18,0,7,0,47,0,18,0,2,0,901,0.3222,9.4980,-1.7189,9.6899,0.4492,9.7003,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921662+08:00,1091473,49.0,43.0,DISCHARGING,2026-09-12T09:55:21.138662+08:00,30256,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,265104,,,,6557.2,9.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:56:10.349169+08:00,2026-09-12T09:56:00.349169+08:00,10,10.3562182,123.8262192,2026-09-12T01:56:08Z,3086,8.8,10.6,374.34,0.00,0.40,,,2026-09-12T09:56:07.271701+08:00,3077,94,0,11.50,35.50,18,0,7,0,47,0,18,0,2,0,951,0.0165,6.3927,-5.1995,9.7421,0.7625,9.7719,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922169+08:00,1110427,49.0,43.0,DISCHARGING,2026-09-12T09:55:21.139169+08:00,49210,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,284059,,,,6560.6,8.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:56:40.34268+08:00,2026-09-12T09:56:30.34268+08:00,10,10.3562183,123.8262409,2026-09-12T01:56:39Z,2080,8.0,8.5,374.71,0.00,0.09,,,2026-09-12T09:56:38.272494+08:00,2068,94,0,13.96,40.30,18,0,7,0,47,0,18,0,2,0,1501,0.5063,8.5506,-3.4106,9.9881,2.7095,10.3491,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.92368+08:00,1140419,49.0,45.0,DISCHARGING,2026-09-12T09:56:40.34468+08:00,-2,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,314052,,,,6563.9,8.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:57:09.24355+08:00,2026-09-12T09:56:59.24355+08:00,10,10.3562474,123.8262414,2026-09-12T01:57:03Z,6981,8.6,10.1,373.87,0.00,0.09,,,2026-09-12T09:57:08.270769+08:00,972,0,0,,,0,0,0,0,0,0,0,0,0,0,1401,0.8427,9.1419,-2.0686,10.1228,3.0372,10.5686,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.92255+08:00,1169321,49.0,45.0,DISCHARGING,2026-09-12T09:56:40.34355+08:00,28900,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,342953,,,,6567.1,8.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:57:44.312458+08:00,2026-09-12T09:57:34.312458+08:00,10,10.3564555,123.8262655,2026-09-12T01:57:43Z,2050,4.1,5.8,367.23,0.00,0.93,,,2026-09-12T09:57:42.274246+08:00,2037,94,0,13.88,35.40,18,0,7,0,47,0,18,0,2,0,1802,0.7920,9.1850,-2.0252,10.0640,2.8964,10.4725,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923458+08:00,1204389,49.0,45.0,DISCHARGING,2026-09-12T09:57:44.313458+08:00,-1,TRAIL,0.50,2026-09-12T09:51:26.289979+08:00,378022,,,,6590.3,4.1,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:58:11.218324+08:00,2026-09-12T09:58:01.218324+08:00,10,10.3565927,123.8262346,2026-09-12T01:58:07Z,4956,4.2,6.2,362.47,0.91,0.94,358.6,48.2,2026-09-12T09:58:06.273431+08:00,4945,94,0,14.97,36.80,18,0,7,0,47,0,18,0,2,0,1338,0.2216,9.5512,-0.8350,9.9844,2.8230,10.3758,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922324+08:00,1231296,49.0,45.0,DISCHARGING,2026-09-12T09:57:44.312324+08:00,26906,UNPAVED,0.50,2026-09-12T09:58:06.287214+08:00,4931,,,,6605.9,4.2,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:58:40.481941+08:00,2026-09-12T09:58:30.481941+08:00,10,10.3567482,123.8263176,2026-09-12T01:58:39Z,2220,6.0,8.2,364.03,0.00,0.02,,,2026-09-12T09:58:38.277959+08:00,2204,94,0,15.25,41.00,18,0,7,0,47,0,18,0,2,0,1461,0.7126,9.4139,-1.3780,10.0597,3.2127,10.5603,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921941+08:00,1260560,49.0,45.0,DISCHARGING,2026-09-12T09:57:44.311941+08:00,56170,TRAIL,0.50,2026-09-12T09:58:14.289456+08:00,26192,,,,6634.4,6.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:58:58.109132+08:00,2026-09-12T09:58:48.109132+08:00,10,10.3567030,123.8263499,2026-09-12T01:58:55Z,3847,6.3,8.4,353.27,0.67,1.21,51.5,66.9,2026-09-12T09:58:54.274854+08:00,3833,94,0,13.69,38.70,18,0,7,0,47,0,18,0,2,0,889,0.5978,9.2887,-1.8919,10.0933,3.7651,10.7727,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923132+08:00,1278186,49.0,45.0,DISCHARGING,2026-09-12T09:58:58.110132+08:00,-1,TRAIL,0.50,2026-09-12T09:58:14.289456+08:00,43819,,,,6640.8,6.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:59:20.542645+08:00,2026-09-12T09:59:10.542645+08:00,10,10.3567734,123.8264591,2026-09-12T01:59:19Z,2281,8.0,10.7,348.79,0.60,0.93,356.3,62.5,2026-09-12T09:59:18.268782+08:00,2274,94,0,12.47,37.90,18,0,7,0,47,0,18,0,2,0,1127,0.5357,9.5921,-0.7225,10.0262,2.4975,10.3325,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921645+08:00,1300621,49.0,45.0,DISCHARGING,2026-09-12T09:58:58.108645+08:00,22434,TRAIL,0.50,2026-09-12T09:59:18.285912+08:00,2256,,,,6660.4,8.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:59:40.503722+08:00,2026-09-12T09:59:30.503722+08:00,10,10.3568465,123.8264386,2026-09-12T01:59:35Z,6242,6.7,9.3,350.40,0.00,0.01,,,2026-09-12T09:59:40.274123+08:00,230,0,0,,,0,0,0,0,0,0,0,0,0,0,987,0.5380,9.5861,-0.4605,9.9963,2.5593,10.3187,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921722+08:00,1320582,49.0,45.0,DISCHARGING,2026-09-12T09:58:58.108722+08:00,42395,TRAIL,0.50,2026-09-12T09:59:18.285912+08:00,22217,,,,6668.9,6.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T09:59:50.766114+08:00,2026-09-12T09:59:40.766114+08:00,10,10.3569405,123.8264757,2026-09-12T01:59:51Z,504,5.5,7.8,347.16,0.47,0.95,35.1,71.5,2026-09-12T09:59:50.275092+08:00,491,94,0,14.46,39.80,18,0,7,0,47,0,18,0,2,0,514,0.4729,9.5285,-1.0694,10.0505,2.6600,10.3965,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922114+08:00,1330844,49.0,45.0,DISCHARGING,2026-09-12T09:58:58.109114+08:00,52657,TRAIL,0.50,2026-09-12T09:59:18.285912+08:00,32480,,,,6683.9,5.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:00:05.027178+08:00,2026-09-12T09:59:55.027178+08:00,10,10.3569724,123.8264712,2026-09-12T01:59:59Z,6765,4.8,7.1,350.02,0.00,0.08,,,2026-09-12T10:00:04.272428+08:00,753,0,0,,,0,0,0,0,0,0,0,0,0,0,726,0.7189,8.8816,-2.8401,10.0219,1.9970,10.2190,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.924178+08:00,1345103,48.0,44.0,DISCHARGING,2026-09-12T10:00:05.029178+08:00,-2,TRAIL,0.50,2026-09-12T09:59:18.285912+08:00,46741,,,,6687.5,4.8,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:00:30.772058+08:00,2026-09-12T10:00:20.772058+08:00,10,10.3570101,123.8265856,2026-09-12T02:00:31Z,510,5.6,7.8,344.86,0.00,0.01,,,2026-09-12T10:00:30.270168+08:00,502,94,0,15.21,39.30,18,0,7,0,47,0,18,0,2,0,1290,1.0443,9.4809,-0.9323,9.9862,2.8347,10.3807,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922058+08:00,1370850,48.0,44.0,DISCHARGING,2026-09-12T10:00:05.027058+08:00,25745,UNPAVED,0.50,2026-09-12T10:00:22.296975+08:00,8475,,,,6704.7,5.6,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:00:56.074388+08:00,2026-09-12T10:00:46.074388+08:00,10,10.3571416,123.8265009,2026-09-12T02:00:55Z,1812,5.7,8.6,347.60,0.00,0.02,,,2026-09-12T10:00:54.27393+08:00,1800,94,0,14.95,39.40,18,0,7,0,47,0,18,0,2,0,1262,0.5164,9.4809,-1.4543,9.9622,2.3731,10.2410,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922388+08:00,1396152,48.0,44.0,DISCHARGING,2026-09-12T10:00:05.027388+08:00,51047,UNPAVED,0.50,2026-09-12T10:00:22.296975+08:00,33777,,,,6722.7,5.7,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:01:13.994557+08:00,2026-09-12T10:01:03.994557+08:00,10,10.3571221,123.8265537,2026-09-12T02:01:11Z,3733,4.5,6.4,337.21,0.18,0.95,27.0,92.2,2026-09-12T10:01:10.271004+08:00,3722,94,0,14.84,40.10,18,0,7,0,47,0,18,0,2,0,887,0.6501,9.5577,-0.8974,9.9709,2.5751,10.2980,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923557+08:00,1414071,48.0,44.0,DISCHARGING,2026-09-12T10:01:13.995557+08:00,-1,TRAIL,0.50,2026-09-12T10:01:02.293548+08:00,11701,,,,6733.2,4.5,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:01:46.077926+08:00,2026-09-12T10:01:36.077926+08:00,10,10.3572178,123.8265886,2026-09-12T02:01:43Z,3816,4.9,7.2,330.71,0.22,0.93,24.9,89.3,2026-09-12T10:01:42.29883+08:00,3779,94,0,15.02,39.30,18,0,7,0,47,0,18,0,2,0,1613,1.0125,9.4760,-0.9760,9.9628,2.2090,10.2048,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.921926+08:00,1446156,48.0,44.0,DISCHARGING,2026-09-12T10:01:13.993926+08:00,32084,TRAIL,0.50,2026-09-12T10:01:02.293548+08:00,43784,,,,6746.2,4.9,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:02:18.65944+08:00,2026-09-12T10:02:08.65944+08:00,10,10.3573534,123.8265100,2026-09-12T02:02:15Z,4397,5.0,7.2,332.91,0.00,0.91,,,2026-09-12T10:02:14.301011+08:00,4357,95,0,14.82,38.80,18,0,7,0,48,0,18,0,2,0,1624,0.9048,9.1124,-1.9101,10.0033,2.5918,10.3336,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.92344+08:00,1478736,48.0,44.0,DISCHARGING,2026-09-12T10:02:18.66044+08:00,-1,TRAIL,0.50,2026-09-12T10:02:06.310275+08:00,12349,,,,6763.7,5.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:02:48.748246+08:00,2026-09-12T10:02:38.748246+08:00,10,10.3574499,123.8264755,2026-09-12T02:02:47Z,2486,6.3,9.2,327.04,0.76,0.98,318.5,55.5,2026-09-12T10:02:46.295794+08:00,2452,95,0,13.91,35.40,18,0,7,0,48,0,18,0,2,0,1501,0.6029,9.4428,-1.3629,10.0691,2.8444,10.4631,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922246+08:00,1508826,48.0,44.0,DISCHARGING,2026-09-12T10:02:18.659246+08:00,30089,UNPAVED,0.50,2026-09-12T10:02:46.313796+08:00,2434,,,,6776.1,6.3,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:03:07.257254+08:00,2026-09-12T10:02:57.257254+08:00,10,10.3574164,123.8263790,2026-09-12T02:03:03Z,4995,6.0,9.1,320.87,0.20,1.06,239.3,92.2,2026-09-12T10:03:02.274418+08:00,4983,95,0,12.04,39.30,18,0,7,0,48,0,18,0,2,0,928,0.6433,9.5164,-0.9492,10.0657,3.0548,10.5191,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.922254+08:00,1527335,48.0,44.0,DISCHARGING,2026-09-12T10:02:18.659254+08:00,48598,UNPAVED,0.50,2026-09-12T10:02:46.313796+08:00,20943,,,,6789.1,6.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:03:18.724163+08:00,2026-09-12T10:03:08.724163+08:00,10,10.3574695,123.8263383,2026-09-12T02:03:19Z,462,6.0,8.3,317.36,0.32,0.96,306.7,83.0,2026-09-12T10:03:18.292919+08:00,430,95,0,13.54,35.40,18,0,7,0,48,0,18,0,2,0,576,0.9385,9.5231,-0.6627,9.9487,2.1170,10.1714,,,,,,,,,,,,,,,0.64789,-0.39631,-0.19646,0.62015,-51.2,-13.7,99.1,0,2409,2610.00,2026-09-12T09:37:39.923163+08:00,1538801,48.0,44.0,DISCHARGING,2026-09-12T10:03:18.725163+08:00,-1,TRAIL,0.50,2026-09-12T10:03:10.297313+08:00,8426,,,,6798.4,6.0,GOOD
4616a89e-6aa7-461f-abf0-d8186b0aab26,2026-09-12T10:03:36.592806+08:00,2026-09-12T10:03:26.592806+08:00,10,10.3575276,123.8263119,2026-09-12T02:03:35Z,2331,5.9,8.3,315.82,1.02,0.93,176.5,43.9,2026-09-12T10:03:34.274938+08:00,2318,95,0,14.55,37.70,18,0,7,0,48,0,18,0,2,0,902,0.7084,9.5405,-0.7456,10.0392,2.9636,10.4675,260,0.0088,0.1056,-0.2034,3.4647,2.3411,4.1815,,,,,,,,0.29466,-0.66773,-0.64030,0.23942,-135.5,3.3,93.8,0,2409,2610.00,2026-09-12T09:37:39.921806+08:00,1556671,48.0,44.0,DISCHARGING,2026-09-12T10:03:18.723806+08:00,17869,UNPAVED,0.50,2026-09-12T10:03:26.320728+08:00,10272,,,,6808.2,5.9,GOOD
